date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:59	32694/32694	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%227fb6-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.eot?	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-lined41d.eot	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:15:59	55220/55220	---M--	200	added ('OK')	font/woff	etag:%22d7b4-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.woff	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.woff	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:00	32536/32536	---MCZ	200	added ('OK')	font/ttf	etag:W/%227f18-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.ttf	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.ttf	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:00	175537/175537	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222adb1-5c8df4bd1a45d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.svg	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.svg	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:00	115148/115148	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221c1cc-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.eot	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.eot	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:00	115148/115148	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221c1cc-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.eot?	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900d41d.eot	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:00	44068/44068	---M--	200	added ('OK')	font/woff2	etag:%22ac24-5c8df4bd1a45d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff2	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff2	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:01	55484/55484	---M--	200	added ('OK')	font/woff	etag:%22d8bc-5c8df4bd1a45d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:01	114928/114928	---MCZ	200	added ('OK')	font/ttf	etag:W/%221c0f0-5c8df4bd1851d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.ttf	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.ttf	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:01	420283/420283	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22669bb-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.svg	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.svg	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:01	99704/99704	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218578-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:02	99704/99704	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218578-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot?	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400d41d.eot	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:02	55144/55144	---M--	200	added ('OK')	font/woff2	etag:%22d768-5c8df4bd1851d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff2	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff2	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:02	64392/64392	---M--	200	added ('OK')	font/woff	etag:%22fb88-5c8df4bd194bd%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:02	99468/99468	---MCZ	200	added ('OK')	font/ttf	etag:W/%221848c-5c8df4bd1851d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.ttf	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.ttf	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:03	511707/511707	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227cedb-5c8df4bd1851d%22	https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.svg	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.svg	(from https://demo2.tokomoo.com/livre/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.9.6)
13:16:03	547/547	---M--	200	added ('OK')	image/png	etag:%22223-5c8df6540ca2c%22	https://demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=5.5.2)
13:16:04	1554/1554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22612-5c8df6540ca2c%22	https://demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=5.5.2)
13:16:04	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-5c8df6540ba8c%22	https://demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://demo2.tokomoo.com/livre/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=5.5.2)
13:16:05	754/754	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2008%20Dec%202021%2010:16:05%20GMT	https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/invalid.png	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/invalid.html	(from https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/main.css?ver=2.0.0)
13:16:05	754/754	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2008%20Dec%202021%2010:16:05%20GMT	https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/valid.png	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/valid.html	(from https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/main.css?ver=2.0.0)
13:16:05	140927/140927	---M--	200	added ('OK')	text/javascript	etag:%2213348991688558796855%22	https://www.google.com/adsense/domains/caf.js	C:/Users/q/Downloads/larav8/Book%20store/www.google.com/adsense/domains/caf.js	(from http://theme.dev/pustaka/wp-content/themes/pustaka/assets/img/dummy/blog_13.jpg)
13:16:05	392667/392667	---M-Z	200	added ('OK')	application/javascript	etag:%2202d10bd74f97abb93ddf4fb24bf28936%22	https://img1.wsimg.com/parking-lander/static/js/2.a0b81bff.chunk.js	C:/Users/q/Downloads/larav8/Book%20store/img1.wsimg.com/parking-lander/static/js/2.a0b81bff.chunk.js	(from http://theme.dev/pustaka/wp-content/themes/pustaka/assets/img/dummy/blog_13.jpg)
13:16:06	244545/244545	---M-Z	200	added ('OK')	application/javascript	etag:%22f4c974ab5e5ad2f2d608a91761e2a0f6%22	https://img1.wsimg.com/parking-lander/static/js/main.31e47cc9.chunk.js	C:/Users/q/Downloads/larav8/Book%20store/img1.wsimg.com/parking-lander/static/js/main.31e47cc9.chunk.js	(from http://theme.dev/pustaka/wp-content/themes/pustaka/assets/img/dummy/blog_13.jpg)
13:16:06	754/754	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2008%20Dec%202021%2010:16:06%20GMT	https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/valid.png	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/valid.html	(from https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/main.css?ver=2.0.0)
13:16:06	754/754	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2008%20Dec%202021%2010:16:06%20GMT	https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/invalid.png	C:/Users/q/Downloads/larav8/Book%20store/demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/images/icons/invalid.html	(from https://demo2.tokomoo.com/livre/wp-content/themes/livre/assets/css/main.css?ver=2.0.0)
